시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도,FCN예측값
대구광역시,달서구,송현동 ,50,청구그린맨션1차아파트,대구광역시 달서구 송현동 50 청구그린맨션1차아파트,84.99,7,1984,2017,11,,35.836,128.5498,2.14E+08
대구광역시,달서구,송현동 ,50,청구그린맨션1차아파트,대구광역시 달서구 송현동 50 청구그린맨션1차아파트,115.56,7,1984,2017,11,,35.836,128.5498,2.78E+08
대구광역시,달서구,송현동 ,906,우방송현하이츠,대구광역시 달서구 송현동 906 우방송현하이츠,59.99,7,2002,2017,11,,35.8249,128.5425,2.16E+08
대구광역시,달서구,송현동 ,906,우방송현하이츠,대구광역시 달서구 송현동 906 우방송현하이츠,84.93,17,2002,2017,11,,35.8249,128.5425,2.72E+08
대구광역시,달서구,신당동 ,1846,성서주공2단지아파트,대구광역시 달서구 신당동 1846 성서주공2단지아파트,49.44,13,1995,2017,11,,35.8547,128.498,1.12E+08
대구광역시,달서구,신당동 ,1846,성서주공2단지아파트,대구광역시 달서구 신당동 1846 성서주공2단지아파트,37.67,13,1995,2017,11,,35.8547,128.498,9.48E+07
대구광역시,달서구,신당동 ,1846,성서주공2단지아파트,대구광역시 달서구 신당동 1846 성서주공2단지아파트,37.67,9,1995,2017,11,,35.8547,128.498,9.44E+07
대구광역시,달서구,용산동 ,230-10,용산롯데캐슬그랜드,대구광역시 달서구 용산동 230-10 용산롯데캐슬그랜드,78.58,15,2004,2017,11,,35.8509,128.5267,3.39E+08
대구광역시,달서구,용산동 ,412-1,성서7주공아파트,대구광역시 달서구 용산동 412-1 성서7주공아파트,59.99,11,1997,2017,11,,35.853,128.5168,1.57E+08
대구광역시,달서구,용산동 ,412-1,성서7주공아파트,대구광역시 달서구 용산동 412-1 성서7주공아파트,59.8,5,1997,2017,11,,35.853,128.5168,1.57E+08
대구광역시,달서구,용산동 ,412-5,성서8주공아파트,대구광역시 달서구 용산동 412-5 성서8주공아파트,49.76,17,1997,2017,11,,35.853,128.5202,1.34E+08
대구광역시,달서구,용산동 ,412-5,성서8주공아파트,대구광역시 달서구 용산동 412-5 성서8주공아파트,59.99,2,1997,2017,11,,35.853,128.5202,1.51E+08
대구광역시,달서구,용산동 ,412-5,성서8주공아파트,대구광역시 달서구 용산동 412-5 성서8주공아파트,59.99,3,1997,2017,11,,35.853,128.5202,1.60E+08
대구광역시,달서구,용산동 ,414-4,성서6주공아파트,대구광역시 달서구 용산동 414-4 성서6주공아파트,49.95,3,1998,2017,11,,35.8544,128.5196,1.22E+08
대구광역시,달서구,용산동 ,414-4,성서6주공아파트,대구광역시 달서구 용산동 414-4 성서6주공아파트,49.95,5,1998,2017,11,,35.8544,128.5196,1.25E+08
대구광역시,달서구,용산동 ,414-4,성서6주공아파트,대구광역시 달서구 용산동 414-4 성서6주공아파트,59.99,1,1997,2017,11,,35.8544,128.5196,1.41E+08
대구광역시,달서구,용산동 ,416-1,성서2차영남우방타운,대구광역시 달서구 용산동 416-1 성서2차영남우방타운,134.84,16,1997,2017,11,,35.8561,128.5168,3.03E+08
대구광역시,달서구,용산동 ,419-1,한마음아파트,대구광역시 달서구 용산동 419-1 한마음아파트,59.95,11,1997,2017,11,,35.858,128.5168,1.57E+08
대구광역시,달서구,용산동 ,419-5,성서5주공아파트,대구광역시 달서구 용산동 419-5 성서5주공아파트,59.99,4,1997,2017,11,,35.8579,128.5203,1.57E+08
대구광역시,달서구,용산동 ,501-2,성서2차보성타운,대구광역시 달서구 용산동 501-2 성서2차보성타운,59.98,3,1997,2017,11,,35.8595,128.5186,1.51E+08
대구광역시,달서구,용산동 ,911,용산파크타운,대구광역시 달서구 용산동 911 용산파크타운,59.92,1,2000,2017,11,,35.8609,128.5282,1.67E+08
대구광역시,달서구,용산동 ,914,용산영남타운,대구광역시 달서구 용산동 914 용산영남타운,39.9,12,1998,2017,11,,35.8609,128.5324,1.22E+08
대구광역시,달서구,용산동 ,928,용산2차우방타운,대구광역시 달서구 용산동 928 용산2차우방타운,84.94,4,1999,2017,11,,35.8582,128.5265,2.48E+08
대구광역시,달서구,용산동 ,928,용산2차우방타운,대구광역시 달서구 용산동 928 용산2차우방타운,84.94,9,1999,2017,11,,35.8582,128.5265,2.50E+08
대구광역시,달서구,용산동 ,928,용산2차우방타운,대구광역시 달서구 용산동 928 용산2차우방타운,84.94,11,1999,2017,11,,35.8582,128.5265,2.50E+08
대구광역시,달서구,용산동 ,928,용산2차우방타운,대구광역시 달서구 용산동 928 용산2차우방타운,34.21,13,1999,2017,11,,35.8582,128.5265,1.16E+08
대구광역시,달서구,용산동 ,935,용산세광태왕2차아파트,대구광역시 달서구 용산동 935 용산세광태왕2차아파트,60,3,1999,2017,11,,35.8568,128.5297,1.91E+08
대구광역시,달서구,용산동 ,935,용산세광태왕2차아파트,대구광역시 달서구 용산동 935 용산세광태왕2차아파트,60,14,1999,2017,11,,35.8568,128.5297,1.93E+08
대구광역시,달서구,용산동 ,936,용산미진태왕아파트,대구광역시 달서구 용산동 936 용산미진태왕아파트,59.97,9,1998,2017,11,,35.8568,128.5281,2.00E+08
대구광역시,달서구,월성동 ,120,월성푸르지오,대구광역시 달서구 월성동 120 월성푸르지오,132.81,2,2008,2017,11,,35.8277,128.5266,6.05E+08
대구광역시,달서구,월성동 ,120,월성푸르지오,대구광역시 달서구 월성동 120 월성푸르지오,84.92,25,2008,2017,11,,35.8277,128.5266,3.54E+08
대구광역시,달서구,월성동 ,1300,월성동삼성래미안아파트,대구광역시 달서구 월성동 1300 월성동삼성래미안아파트,84.97,19,2006,2017,11,,35.8203,128.5284,3.84E+08
대구광역시,달서구,월성동 ,1835,e편한세상월배,대구광역시 달서구 월성동 1835 e편한세상월배,59.97,13,2014,2017,11,,35.8272,128.522,2.85E+08
대구광역시,달서구,월성동 ,1835,e편한세상월배,대구광역시 달서구 월성동 1835 e편한세상월배,59.97,12,2014,2017,11,,35.8272,128.522,2.84E+08
대구광역시,달서구,월성동 ,1863,월성협성휴포레,대구광역시 달서구 월성동 1863 월성협성휴포레,84.97,12,2016,2017,11,,35.8243,128.5219,3.23E+08
대구광역시,달서구,월성동 ,270,월성주공4단지,대구광역시 달서구 월성동 270 월성주공4단지,49.94,7,1992,2017,11,,35.8334,128.5324,1.01E+08
대구광역시,달서구,월성동 ,270,월성주공4단지,대구광역시 달서구 월성동 270 월성주공4단지,58.46,12,1992,2017,11,,35.8334,128.5324,1.21E+08
대구광역시,달서구,월성동 ,536,월성e-편한세상,대구광역시 달서구 월성동 536 월성e-편한세상,100.25,23,2009,2017,11,,35.8239,128.5304,5.07E+08
대구광역시,달서구,월성동 ,536,월성e-편한세상,대구광역시 달서구 월성동 536 월성e-편한세상,100.25,19,2009,2017,11,,35.8239,128.5304,5.04E+08
대구광역시,달서구,월성동 ,536,월성e-편한세상,대구광역시 달서구 월성동 536 월성e-편한세상,84.98,11,2009,2017,11,,35.8239,128.5304,4.29E+08
대구광역시,달서구,월성동 ,536,월성e-편한세상,대구광역시 달서구 월성동 536 월성e-편한세상,84.98,7,2009,2017,11,,35.8239,128.5304,4.13E+08
대구광역시,달서구,월성동 ,585,태왕아너스월성,대구광역시 달서구 월성동 585 태왕아너스월성,84.71,12,2007,2017,11,,35.8226,128.5291,3.79E+08
대구광역시,달서구,월성동 ,84,월성주공1단지아파트,대구광역시 달서구 월성동 84 월성주공1단지아파트,59.39,2,1991,2017,11,,35.8327,128.5272,1.33E+08
대구광역시,달서구,월성동 ,84,월성주공1단지아파트,대구광역시 달서구 월성동 84 월성주공1단지아파트,58.46,13,1991,2017,11,,35.8327,128.5272,1.25E+08
대구광역시,달서구,월성동 ,84,월성주공1단지아파트,대구광역시 달서구 월성동 84 월성주공1단지아파트,59.39,7,1991,2017,11,,35.8327,128.5272,1.31E+08
대구광역시,달서구,월성동 ,89,월성서한이다음,대구광역시 달서구 월성동 89 월성서한이다음,127.45,14,1992,2017,11,,35.8275,128.5301,2.41E+08
대구광역시,달서구,유천동 ,298-1,대곡역화성파크드림,대구광역시 달서구 유천동 298-1 대곡역화성파크드림,84.84,5,2007,2017,11,,35.8129,128.5105,3.25E+08
대구광역시,달서구,유천동 ,396,대곡역화성타운,대구광역시 달서구 유천동 396 대곡역화성타운,59.98,6,1996,2017,11,,35.8105,128.5136,1.47E+08
대구광역시,달서구,유천동 ,488,유천동포스코더샵아파트,대구광역시 달서구 유천동 488 유천동포스코더샵아파트,59.87,13,2006,2017,11,,35.8138,128.5085,2.34E+08
대구광역시,달서구,유천동 ,488,유천동포스코더샵아파트,대구광역시 달서구 유천동 488 유천동포스코더샵아파트,59.87,24,2006,2017,11,,35.8138,128.5085,2.44E+08
대구광역시,달서구,유천동 ,597,진천역AK그랑폴리스,대구광역시 달서구 유천동 597 진천역AK그랑폴리스,59.97,18,2013,2017,11,,35.815,128.5181,3.00E+08
대구광역시,달서구,유천동 ,597,진천역AK그랑폴리스,대구광역시 달서구 유천동 597 진천역AK그랑폴리스,71.95,8,2013,2017,11,,35.815,128.5181,3.42E+08
대구광역시,달서구,유천동 ,597,진천역AK그랑폴리스,대구광역시 달서구 유천동 597 진천역AK그랑폴리스,84.85,14,2013,2017,11,,35.815,128.5181,4.00E+08
대구광역시,달서구,유천동 ,597,진천역AK그랑폴리스,대구광역시 달서구 유천동 597 진천역AK그랑폴리스,84.92,8,2013,2017,11,,35.815,128.5181,3.96E+08
대구광역시,달서구,유천동 ,597,진천역AK그랑폴리스,대구광역시 달서구 유천동 597 진천역AK그랑폴리스,59.97,17,2013,2017,11,,35.815,128.5181,2.99E+08
대구광역시,달서구,유천동 ,605,대구월배아이파크,대구광역시 달서구 유천동 605 대구월배아이파크,59.93,17,2015,2017,11,,35.8158,128.5147,3.10E+08
대구광역시,달서구,유천동 ,605,대구월배아이파크,대구광역시 달서구 유천동 605 대구월배아이파크,85,24,2015,2017,11,,35.8158,128.5147,4.36E+08
대구광역시,달서구,이곡동 ,1189-2,성서동서서한아파트,대구광역시 달서구 이곡동 1189-2 성서동서서한아파트,49.26,15,1994,2017,11,,35.8583,128.5033,1.17E+08
대구광역시,달서구,이곡동 ,1191,성서보성화성타운,대구광역시 달서구 이곡동 1191 성서보성화성타운,59.95,10,1994,2017,11,,35.8563,128.5032,1.56E+08
대구광역시,달서구,이곡동 ,1191,성서보성화성타운,대구광역시 달서구 이곡동 1191 성서보성화성타운,59.95,2,1994,2017,11,,35.8563,128.5032,1.44E+08
대구광역시,달서구,이곡동 ,1191,성서보성화성타운,대구광역시 달서구 이곡동 1191 성서보성화성타운,59.95,8,1994,2017,11,,35.8563,128.5032,1.58E+08
대구광역시,달서구,이곡동 ,1191,성서보성화성타운,대구광역시 달서구 이곡동 1191 성서보성화성타운,84.99,3,1994,2017,11,,35.8563,128.5032,2.35E+08
대구광역시,달서구,이곡동 ,1194-2,성서대백창신한라맨션,대구광역시 달서구 이곡동 1194-2 성서대백창신한라맨션,59.96,10,1994,2017,11,,35.8531,128.501,1.55E+08
대구광역시,달서구,이곡동 ,1256,성서와룡타운,대구광역시 달서구 이곡동 1256 성서와룡타운,59.98,10,1994,2017,11,,35.8533,128.5116,1.62E+08
대구광역시,달서구,이곡동 ,1258-3,성서4주공아파트,대구광역시 달서구 이곡동 1258-3 성서4주공아파트,59.96,9,1996,2017,11,,35.8519,128.5121,1.67E+08
대구광역시,달서구,이곡동 ,1300-1,성서2차화성타운,대구광역시 달서구 이곡동 1300-1 성서2차화성타운,84.96,18,1997,2017,11,,35.8532,128.5133,2.53E+08
대구광역시,달서구,이곡동 ,1306-1,한샘아파트,대구광역시 달서구 이곡동 1306-1 한샘아파트,59.95,3,1997,2017,11,,35.8581,128.5088,1.64E+08
대구광역시,달서구,이곡동 ,1306-4,한빛마을,대구광역시 달서구 이곡동 1306-4 한빛마을,59.99,5,1998,2017,11,,35.8582,128.5118,1.58E+08
대구광역시,달서구,이곡동 ,1306-4,한빛마을,대구광역시 달서구 이곡동 1306-4 한빛마을,59.99,10,1998,2017,11,,35.8582,128.5118,1.60E+08
대구광역시,달서구,이곡동 ,1306-4,한빛마을,대구광역시 달서구 이곡동 1306-4 한빛마을,59.99,6,1998,2017,11,,35.8582,128.5118,1.59E+08
대구광역시,달서구,이곡동 ,1306-4,한빛마을,대구광역시 달서구 이곡동 1306-4 한빛마을,59.99,16,1998,2017,11,,35.8582,128.5118,1.57E+08
대구광역시,달서구,이곡동 ,1330,성서푸른마을,대구광역시 달서구 이곡동 1330 성서푸른마을,84.99,1,1997,2017,11,,35.8595,128.5092,2.35E+08
대구광역시,달서구,이곡동 ,1330,성서푸른마을,대구광역시 달서구 이곡동 1330 성서푸른마을,84.99,2,1997,2017,11,,35.8595,128.5092,2.44E+08
대구광역시,달서구,장기동 ,551,영남네오빌비스타,대구광역시 달서구 장기동 551 영남네오빌비스타,85,5,2005,2017,11,,35.8423,128.5331,2.53E+08
대구광역시,달서구,장기동 ,812,장기누림타운,대구광역시 달서구 장기동 812 장기누림타운,57.98,16,2002,2017,11,,35.8474,128.5285,2.24E+08
대구광역시,달서구,장기동 ,812,장기누림타운,대구광역시 달서구 장기동 812 장기누림타운,57.98,6,2002,2017,11,,35.8474,128.5285,1.82E+08
대구광역시,달서구,장기동 ,812,장기누림타운,대구광역시 달서구 장기동 812 장기누림타운,81.42,2,2002,2017,11,,35.8474,128.5285,2.27E+08
대구광역시,달서구,장기동 ,812,장기누림타운,대구광역시 달서구 장기동 812 장기누림타운,81.42,17,2002,2017,11,,35.8474,128.5285,2.92E+08
대구광역시,달서구,장기동 ,813-1,장기초록나라,대구광역시 달서구 장기동 813-1 장기초록나라,59.99,17,2000,2017,11,,35.8457,128.5293,2.27E+08
대구광역시,달서구,장기동 ,814-1,장기파랑새마을,대구광역시 달서구 장기동 814-1 장기파랑새마을,84.98,6,2001,2017,11,,35.8453,128.5269,2.72E+08
대구광역시,달서구,진천동 ,01월 15일,월배역포스코더샵아파트,대구광역시 달서구 진천동 15-1 월배역포스코더샵아파트,84.98,1,2006,2017,11,,35.8187,128.5297,3.31E+08
대구광역시,달서구,진천동 ,01월 15일,월배역포스코더샵아파트,대구광역시 달서구 진천동 15-1 월배역포스코더샵아파트,84.96,9,2006,2017,11,,35.8187,128.5297,3.81E+08
대구광역시,달서구,진천동 ,205-1,귀빈아파트,대구광역시 달서구 진천동 205-1 귀빈아파트,84.89,3,1990,2017,11,,35.8129,128.5303,1.88E+08
대구광역시,달서구,진천동 ,210-5,월배2차귀빈타운,대구광역시 달서구 진천동 210-5 월배2차귀빈타운,84.94,6,1994,2017,11,,35.8133,128.5291,1.93E+08
대구광역시,달서구,진천동 ,472,세광그린타운,대구광역시 달서구 진천동 472 세광그린타운,59.92,14,1996,2017,11,,35.8107,128.5229,1.43E+08
대구광역시,달서구,진천동 ,482-2,월송아파트,대구광역시 달서구 진천동 482-2 월송아파트,48.62,4,1982,2017,11,,35.8114,128.5245,9.18E+07
대구광역시,달서구,진천동 ,490,진천청구타운,대구광역시 달서구 진천동 490 진천청구타운,84.93,10,1995,2017,11,,35.8121,128.5243,2.18E+08
대구광역시,달서구,진천동 ,490,진천청구타운,대구광역시 달서구 진천동 490 진천청구타운,59.99,5,1995,2017,11,,35.8121,128.5243,1.43E+08
대구광역시,달서구,진천동 ,490,진천청구타운,대구광역시 달서구 진천동 490 진천청구타운,59.99,13,1995,2017,11,,35.8121,128.5243,1.50E+08
대구광역시,달서구,진천동 ,602,진천역 계룡 리슈빌,대구광역시 달서구 진천동 602 진천역 계룡 리슈빌,121.15,7,2011,2017,11,,35.8156,128.5217,4.84E+08
대구광역시,달서구,파호동 ,89,삼성명가타운,대구광역시 달서구 파호동 89 삼성명가타운,84.94,5,2000,2017,11,,35.8509,128.4756,2.56E+08
대구광역시,달서구,파호동 ,89,삼성명가타운,대구광역시 달서구 파호동 89 삼성명가타운,134.97,2,2000,2017,11,,35.8509,128.4756,3.42E+08
대구광역시,달서구,파호동 ,89,삼성명가타운,대구광역시 달서구 파호동 89 삼성명가타운,59.96,18,2000,2017,11,,35.8509,128.4756,1.97E+08
대구광역시,달서구,호산동 ,350,삼성한국형아파트,대구광역시 달서구 호산동 350 삼성한국형아파트,59.67,5,1999,2017,11,,35.8512,128.48,1.98E+08
대구광역시,달서구,호산동 ,350,삼성한국형아파트,대구광역시 달서구 호산동 350 삼성한국형아파트,84.91,18,1999,2017,11,,35.8512,128.48,2.53E+08
대구광역시,달성군,구지면 응암리,1178,달성화성파크드림,대구광역시 달성군 구지면 응암리 1178 달성화성파크드림,39.96,7,2011,2017,11,,35.6541,128.4144,8.71E+07
대구광역시,달성군,구지면 응암리,1178,달성화성파크드림,대구광역시 달성군 구지면 응암리 1178 달성화성파크드림,39.96,8,2011,2017,11,,35.6541,128.4144,8.72E+07
대구광역시,달성군,논공읍공단출장소 남리,224,논공삼주아파트,대구광역시 달성군 논공읍 남리 224 논공삼주아파트,45.42,4,1990,2017,11,,35.7321,128.4396,4.01E+07
대구광역시,달성군,논공읍공단출장소 남리,573-2,평광아파트,대구광역시 달성군 논공읍 남리 573-2 평광아파트,59.92,3,1991,2017,11,,35.7263,128.4492,4.95E+07
대구광역시,달성군,논공읍 남리,635,논공주공아파트,대구광역시 달성군 논공읍 남리 635 논공주공아파트,59.99,7,1997,2017,11,,35.723,128.4498,8.77E+07
대구광역시,달성군,논공읍 남리,635,논공주공아파트,대구광역시 달성군 논공읍 남리 635 논공주공아파트,59.99,17,1997,2017,11,,35.723,128.4498,8.94E+07
대구광역시,달성군,논공읍 남리,635,논공주공아파트,대구광역시 달성군 논공읍 남리 635 논공주공아파트,59.99,9,1997,2017,11,,35.723,128.4498,8.71E+07
대구광역시,달성군,논공읍공단출장소 북리,803,논공청구APT,대구광역시 달성군 논공읍 북리 803 논공청구APT,84.81,5,1992,2017,11,,35.7313,128.4416,1.29E+08
대구광역시,달성군,논공읍공단출장소 북리,803,논공청구APT,대구광역시 달성군 논공읍 북리 803 논공청구APT,59.91,3,1992,2017,11,,35.7313,128.4416,6.19E+07
대구광역시,달성군,논공읍공단출장소 북리,803-3,평광현대APT,대구광역시 달성군 논공읍 북리 803-3 평광현대APT,35.79,1,1989,2017,11,,35.7309,128.4436,2.52E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,59.4,12,1996,2017,11,,35.7312,128.445,5.78E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,59.4,1,1996,2017,11,,35.7312,128.445,6.27E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,52.08,8,1996,2017,11,,35.7312,128.445,4.22E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,52.08,3,1996,2017,11,,35.7312,128.445,4.57E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,59.4,23,1996,2017,11,,35.7312,128.445,5.87E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,59.34,14,1996,2017,11,,35.7312,128.445,5.73E+07
대구광역시,달성군,논공읍공단출장소 북리,803-4,논공성원아파트,대구광역시 달성군 논공읍 북리 803-4 논공성원아파트,59.4,21,1996,2017,11,,35.7312,128.445,5.83E+07
대구광역시,달성군,논공읍공단출장소 북리,824-178,평광현대APT,대구광역시 달성군 논공읍 북리 824-178 평광현대APT,54.69,2,1990,2017,11,,35.7276,128.4469,5.72E+07
대구광역시,달성군,논공읍공단출장소 북리,824-178,평광현대APT,대구광역시 달성군 논공읍 북리 824-178 평광현대APT,43.62,2,1990,2017,11,,35.7276,128.4469,4.12E+07
대구광역시,달성군,다사읍 매곡리,1537,대실역청아람1단지,대구광역시 달성군 다사읍 매곡리 1537 대실역청아람1단지,59.97,13,2008,2017,11,,35.8606,128.4689,2.45E+08
대구광역시,달성군,다사읍 매곡리,1537,대실역청아람1단지,대구광역시 달성군 다사읍 매곡리 1537 대실역청아람1단지,59.97,9,2008,2017,11,,35.8606,128.4689,2.44E+08
대구광역시,달성군,다사읍 매곡리,1538,대실역청아람2단지,대구광역시 달성군 다사읍 매곡리 1538 대실역청아람2단지,59.97,10,2008,2017,11,,35.8586,128.4686,2.45E+08
대구광역시,달성군,다사읍 매곡리,1538,대실역청아람2단지,대구광역시 달성군 다사읍 매곡리 1538 대실역청아람2단지,84.95,4,2008,2017,11,,35.8586,128.4686,3.09E+08
대구광역시,달성군,다사읍 매곡리,1538,대실역청아람2단지,대구광역시 달성군 다사읍 매곡리 1538 대실역청아람2단지,109.63,8,2008,2017,11,,35.8586,128.4686,3.75E+08
대구광역시,달성군,다사읍 매곡리,622,다사한일유엔아이,대구광역시 달성군 다사읍 매곡리 622 다사한일유엔아이,84.86,3,2009,2017,11,,35.8639,128.4539,2.35E+08
대구광역시,달성군,다사읍 매곡리,719-2,강창1차삼산타운,대구광역시 달성군 다사읍 매곡리 719-2 강창1차삼산타운,23.1,1,1995,2017,11,,35.8614,128.4583,4.74E+07
대구광역시,달성군,다사읍 매곡리,719-2,강창1차삼산타운,대구광역시 달성군 다사읍 매곡리 719-2 강창1차삼산타운,84.98,12,1995,2017,11,,35.8614,128.4583,1.82E+08
대구광역시,달성군,다사읍서재출장소 서재리,1118,에코폴리스동화아이위시,대구광역시 달성군 다사읍 서재리 1118 에코폴리스동화아이위시,50.98,27,2015,2017,11,,35.8672,128.491,1.68E+08
대구광역시,달성군,다사읍서재출장소 서재리,1118,에코폴리스동화아이위시,대구광역시 달성군 다사읍 서재리 1118 에코폴리스동화아이위시,59.99,26,2015,2017,11,,35.8672,128.491,2.17E+08
대구광역시,달성군,다사읍서재출장소 서재리,1118,에코폴리스동화아이위시,대구광역시 달성군 다사읍 서재리 1118 에코폴리스동화아이위시,59.99,19,2015,2017,11,,35.8672,128.491,2.19E+08
대구광역시,달성군,다사읍서재출장소 서재리,145,서재보성타운,대구광역시 달성군 다사읍 서재리 145 서재보성타운,84.95,2,1997,2017,11,,35.8767,128.4997,1.45E+08
대구광역시,달성군,다사읍 죽곡리,129-1,강창하이츠,대구광역시 달성군 다사읍 죽곡리 129-1 강창하이츠,59.94,11,1999,2017,11,,35.8607,128.4608,1.35E+08
대구광역시,달성군,다사읍 죽곡리,129-1,강창하이츠,대구광역시 달성군 다사읍 죽곡리 129-1 강창하이츠,84.93,2,1999,2017,11,,35.8607,128.4608,2.27E+08
대구광역시,달성군,다사읍 죽곡리,129-1,강창하이츠,대구광역시 달성군 다사읍 죽곡리 129-1 강창하이츠,59.94,8,1999,2017,11,,35.8607,128.4608,1.46E+08
대구광역시,달성군,다사읍 죽곡리,152,강창태성그린시티,대구광역시 달성군 다사읍 죽곡리 152 강창태성그린시티,84.79,11,1996,2017,11,,35.8568,128.4614,1.91E+08
대구광역시,달성군,다사읍 죽곡리,152,강창태성그린시티,대구광역시 달성군 다사읍 죽곡리 152 강창태성그린시티,59.88,8,1996,2017,11,,35.8568,128.4614,1.35E+08
대구광역시,달성군,다사읍 죽곡리,818,죽곡청아람리슈빌3단지,대구광역시 달성군 다사읍 죽곡리 818 죽곡청아람리슈빌3단지,118.52,2,2012,2017,11,,35.8542,128.4673,4.22E+08
대구광역시,달성군,다사읍 죽곡리,818,죽곡청아람리슈빌3단지,대구광역시 달성군 다사읍 죽곡리 818 죽곡청아람리슈빌3단지,118.52,3,2012,2017,11,,35.8542,128.4673,4.29E+08
대구광역시,달성군,다사읍 죽곡리,822,죽곡푸르지오2단지,대구광역시 달성군 다사읍 죽곡리 822 죽곡푸르지오2단지,84.61,4,2012,2017,11,,35.851,128.4659,3.55E+08
대구광역시,달성군,다사읍 죽곡리,870,죽곡한신휴플러스,대구광역시 달성군 다사읍 죽곡리 870 죽곡한신휴플러스,84.97,22,2016,2017,11,,35.8531,128.463,4.04E+08
대구광역시,달성군,옥포면 강림리,1099,대구옥포엘에이치허브시티,대구광역시 달성군 옥포면 강림리 1099 대구옥포엘에이치허브시티,51.46,13,2015,2017,11,,35.7839,128.434,1.51E+08
대구광역시,달성군,옥포면 강림리,1099,대구옥포엘에이치허브시티,대구광역시 달성군 옥포면 강림리 1099 대구옥포엘에이치허브시티,51.46,6,2015,2017,11,,35.7839,128.434,1.47E+08
대구광역시,달성군,옥포면 강림리,1099,대구옥포엘에이치허브시티,대구광역시 달성군 옥포면 강림리 1099 대구옥포엘에이치허브시티,51.46,5,2015,2017,11,,35.7839,128.434,1.47E+08
대구광역시,달성군,옥포면 본리리,1149,세광무지개마을,대구광역시 달성군 옥포면 본리리 1149 세광무지개마을,59.54,15,2001,2017,11,,35.7949,128.4541,7.72E+07
대구광역시,달성군,옥포면 본리리,1149,세광무지개마을,대구광역시 달성군 옥포면 본리리 1149 세광무지개마을,59.54,16,2001,2017,11,,35.7949,128.4541,7.70E+07
대구광역시,달성군,유가면 봉리,595,대구테크노폴리스화성파크드림,대구광역시 달성군 유가면 봉리 595 대구테크노폴리스화성파크드림,76.4,11,2016,2017,11,,35.6977,128.4622,2.53E+08
대구광역시,달성군,유가면 봉리,595,대구테크노폴리스화성파크드림,대구광역시 달성군 유가면 봉리 595 대구테크노폴리스화성파크드림,67.43,11,2016,2017,11,,35.6977,128.4622,2.31E+08
대구광역시,달성군,유가면 봉리,605,대구테크노폴리스호반베르디움,대구광역시 달성군 유가면 봉리 605 대구테크노폴리스호반베르디움,73.97,6,2016,2017,11,,35.6945,128.4682,2.33E+08
대구광역시,달성군,유가면 봉리,605,대구테크노폴리스호반베르디움,대구광역시 달성군 유가면 봉리 605 대구테크노폴리스호반베르디움,73.97,9,2016,2017,11,,35.6945,128.4682,2.43E+08
대구광역시,달성군,유가면 봉리,621,우미린더포레스트,대구광역시 달성군 유가면 봉리 621 우미린더포레스트,75.58,13,2015,2017,11,,35.6927,128.4653,2.45E+08
대구광역시,달성군,유가면 봉리,627,대구테크노폴리스반도유보라아이비파크,대구광역시 달성군 유가면 봉리 627 대구테크노폴리스반도유보라아이비파크,70.39,16,2016,2017,11,,35.6901,128.4682,2.44E+08
대구광역시,달성군,유가면 봉리,627,대구테크노폴리스반도유보라아이비파크,대구광역시 달성군 유가면 봉리 627 대구테크노폴리스반도유보라아이비파크,70.09,12,2016,2017,11,,35.6901,128.4682,2.34E+08
대구광역시,달성군,유가면 봉리,627,대구테크노폴리스반도유보라아이비파크,대구광역시 달성군 유가면 봉리 627 대구테크노폴리스반도유보라아이비파크,70.09,5,2016,2017,11,,35.6901,128.4682,2.24E+08
대구광역시,달성군,유가면 봉리,627,대구테크노폴리스반도유보라아이비파크,대구광역시 달성군 유가면 봉리 627 대구테크노폴리스반도유보라아이비파크,84.96,1,2016,2017,11,,35.6901,128.4682,2.59E+08
대구광역시,달성군,유가면 봉리,659,호반베르디움THECLASS,대구광역시 달성군 유가면 봉리 659 호반베르디움THECLASS,111.01,12,2016,2017,11,,35.6956,128.4691,3.93E+08
대구광역시,달성군,현풍면 원교리,103,주공아파트,대구광역시 달성군 현풍면 원교리 103 주공아파트,39.72,3,1985,2017,11,,35.6925,128.444,5.15E+07
대구광역시,달성군,현풍면 중리,484,제일풍경채더퍼스트,대구광역시 달성군 현풍면 중리 484 제일풍경채더퍼스트,84.13,12,2016,2017,11,,35.6939,128.4544,2.85E+08
대구광역시,달성군,현풍면 중리,484,제일풍경채더퍼스트,대구광역시 달성군 현풍면 중리 484 제일풍경채더퍼스트,84.13,16,2016,2017,11,,35.6939,128.4544,2.89E+08
