,시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도
4836,대전광역시,중구,태평동 ,389-5,파라곤아파트,대전광역시 중구 태평동 389-5 파라곤아파트,84.24,10,2005,2017,11,260639612.99539745,36.3206,127.3882
4837,대전광역시,중구,태평동 ,389-5,파라곤아파트,대전광역시 중구 태평동 389-5 파라곤아파트,84.24,17,2005,2017,11,262078105.29639924,36.3206,127.3882
4838,대전광역시,중구,태평동 ,403-1,삼부아파트3단지,대전광역시 중구 태평동 403-1 삼부아파트3단지,141.33,2,1985,2017,11,183991197.6041156,36.3237,127.3916
4839,대전광역시,중구,태평동 ,407,삼부아파트2단지,대전광역시 중구 태평동 407 삼부아파트2단지,80.6,9,1981,2017,11,158755668.97943723,36.3248,127.3912
4840,대전광역시,중구,태평동 ,408-1,삼부아파트5단지,대전광역시 중구 태평동 408-1 삼부아파트5단지,122.31,3,1991,2017,11,185105127.73781455,36.3247,127.3933
4841,대전광역시,중구,태평동 ,422-7,버드내마을아파트,대전광역시 중구 태평동 422-7 버드내마을아파트,134.94,12,2000,2017,11,308051626.98486865,36.3183,127.3892
4842,대전광역시,중구,태평동 ,422-7,버드내마을아파트,대전광역시 중구 태평동 422-7 버드내마을아파트,84.93,15,2000,2017,11,238817891.96894956,36.3183,127.3892
4843,대전광역시,중구,태평동 ,422-7,버드내마을아파트,대전광역시 중구 태평동 422-7 버드내마을아파트,84.93,21,2000,2017,11,237869122.44039893,36.3183,127.3892
4844,대전광역시,중구,태평동 ,551,버드내마을아파트2단지,대전광역시 중구 태평동 551 버드내마을아파트2단지,84.99,25,2000,2017,11,250314057.14350188,36.3206,127.3907
4845,대전광역시,중구,태평동 ,554,쌍용예가아파트,대전광역시 중구 태평동 554 쌍용예가아파트,70.42,1,2008,2017,11,238346634.5837177,36.3235,127.397
4846,대전광역시,중구,태평동 ,554,쌍용예가아파트,대전광역시 중구 태평동 554 쌍용예가아파트,84.91,12,2008,2017,11,283230428.69891775,36.3235,127.397
4847,대전광역시,중구,태평동 ,554,쌍용예가아파트,대전광역시 중구 태평동 554 쌍용예가아파트,115.48,2,2008,2017,11,328795116.6542512,36.3235,127.397
4848,부산광역시,금정구,구서동 ,1006-2,선경3차아파트,부산광역시 금정구 구서동 1006-2 선경3차아파트,84.82,15,1989,2017,11,300619283.114349,35.2624,129.0848
4849,부산광역시,금정구,구서동 ,1027-1,우성아파트,부산광역시 금정구 구서동 1027-1 우성아파트,73.08,10,1994,2017,11,229334038.4754151,35.2564,129.0855
4850,부산광역시,금정구,구서동 ,1027-1,우성아파트,부산광역시 금정구 구서동 1027-1 우성아파트,84.97,8,1994,2017,11,238837961.14029372,35.2564,129.0855
4851,부산광역시,금정구,구서동 ,1051,롯데캐슬골드1단지,부산광역시 금정구 구서동 1051 롯데캐슬골드1단지,84.98,13,2006,2017,11,464323980.32405233,35.2512,129.0889
4852,부산광역시,금정구,구서동 ,162-4,삼한골든뷰,부산광역시 금정구 구서동 162-4 삼한골든뷰,23.92,20,2014,2017,11,88393598.9324069,35.2601,129.091
4853,부산광역시,금정구,구서동 ,185-1,선경아파트,부산광역시 금정구 구서동 185-1 선경아파트,101.94,10,1985,2017,11,363047549.73458576,35.2555,129.0891
4854,부산광역시,금정구,구서동 ,420-12,유림노르웨이아침,부산광역시 금정구 구서동 420-12 유림노르웨이아침,46.8,12,2004,2017,11,127196244.5922023,35.2448,129.0927
4855,부산광역시,금정구,구서동 ,420-12,유림노르웨이아침,부산광역시 금정구 구서동 420-12 유림노르웨이아침,50.49,18,2004,2017,11,136119568.2441734,35.2448,129.0927
4856,부산광역시,금정구,금사동 ,561-1,삼한아파트,부산광역시 금정구 금사동 561-1 삼한아파트,84.6,4,1992,2017,11,179895016.31040013,35.213,129.1096
4857,부산광역시,금정구,금사동 ,565,삼한사랑채아파트,부산광역시 금정구 금사동 565 삼한사랑채아파트,44.55,10,2015,2017,11,158866009.327227,35.2234,129.111
4858,부산광역시,금정구,남산동 ,48-1,지성캐슬,부산광역시 금정구 남산동 48-1 지성캐슬,73.05,4,2015,2017,11,264151375.35401714,35.2707,129.0919
4859,부산광역시,금정구,남산동 ,481-8,삼진빌라,부산광역시 금정구 남산동 481-8 삼진빌라,83.61,7,2001,2017,11,203752566.3250785,35.2654,129.0884
4860,부산광역시,금정구,남산동 ,84-22,해성아파트,부산광역시 금정구 남산동 84-22 해성아파트,70.66,3,2001,2017,11,191412548.26345217,35.2691,129.0904
4861,부산광역시,금정구,남산동 ,952-8,한아름빌라,부산광역시 금정구 남산동 952-8 한아름빌라,113.31,9,1992,2017,11,204751599.90608752,35.2752,129.0848
4862,부산광역시,금정구,남산동 ,958-5,대명하이츠4차,부산광역시 금정구 남산동 958-5 대명하이츠4차,97.23,4,1991,2017,11,178550855.67565095,35.2737,129.0872
4863,부산광역시,금정구,남산동 ,967-8,석산8차아파트,부산광역시 금정구 남산동 967-8 석산8차아파트,63.18,3,1991,2017,11,130405956.08068979,35.2715,129.0873
4864,부산광역시,금정구,남산동 ,991-1,거성경원아파트,부산광역시 금정구 남산동 991-1 거성경원아파트,84.99,2,1997,2017,11,190946226.15936816,35.2671,129.0838
4865,부산광역시,금정구,남산동 ,991-1,거성경원아파트,부산광역시 금정구 남산동 991-1 거성경원아파트,84.99,4,1997,2017,11,198331710.37373078,35.2671,129.0838
4866,부산광역시,금정구,남산동 ,991-1,거성경원아파트,부산광역시 금정구 남산동 991-1 거성경원아파트,84.99,10,1997,2017,11,207458627.1304239,35.2671,129.0838
4867,부산광역시,금정구,남산동 ,991-1,거성경원아파트,부산광역시 금정구 남산동 991-1 거성경원아파트,84.99,7,1997,2017,11,204357098.17108548,35.2671,129.0838
4868,부산광역시,금정구,부곡동 ,225-6,경남한신아파트,부산광역시 금정구 부곡동 225-6 경남한신아파트,84.95,17,1995,2017,11,387540249.2922001,35.2363,129.0902
4869,부산광역시,금정구,부곡동 ,225-6,경남한신아파트,부산광역시 금정구 부곡동 225-6 경남한신아파트,115.51,18,1995,2017,11,421874613.871531,35.2363,129.0902
4870,부산광역시,금정구,부곡동 ,268-2,푸르지오아파트,부산광역시 금정구 부곡동 268-2 푸르지오아파트,84.41,41,2007,2017,11,437800306.87014914,35.2296,129.0902
4871,부산광역시,금정구,부곡동 ,296-15,동원맨션,부산광역시 금정구 부곡동 296-15 동원맨션,59.46,1,1981,2017,11,159512319.74968636,35.2267,129.0914
4872,부산광역시,금정구,부곡동 ,297-3,부곡맨션,부산광역시 금정구 부곡동 297-3 부곡맨션,40.46,1,1979,2017,11,,35.2277,129.0903
4873,부산광역시,금정구,부곡동 ,63-11,에스케이아파트,부산광역시 금정구 부곡동 63-11 에스케이아파트,59.81,22,1998,2017,11,340425598.7492598,35.2403,129.0914
4874,부산광역시,금정구,부곡동 ,64-25,까치빌라트,부산광역시 금정구 부곡동 64-25 까치빌라트,72.08,9,2000,2017,11,174882053.69149697,35.2425,129.0911
4875,부산광역시,금정구,부곡동 ,788,대동다숲아파트,부산광역시 금정구 부곡동 788 대동다숲아파트,128.66,8,2007,2017,11,438406828.8664565,35.218,129.0899
4876,부산광역시,금정구,부곡동 ,788-78,국제그린아파트,부산광역시 금정구 부곡동 788-78 국제그린아파트,82.47,9,1996,2017,11,227305193.2380556,35.2179,129.0887
4877,부산광역시,금정구,부곡동 ,873-15,부호하이츠,부산광역시 금정구 부곡동 873-15 부호하이츠,81.41,10,2003,2017,11,228537468.06031287,35.2191,129.0863
4878,부산광역시,금정구,부곡동 ,873-62,협성온천아파트,부산광역시 금정구 부곡동 873-62 협성온천아파트,44.96,4,1981,2017,11,139429341.28219593,35.2191,129.08700000000002
4879,부산광역시,금정구,부곡동 ,896-4,금정아파트,부산광역시 금정구 부곡동 896-4 금정아파트,52.36,4,1977,2017,11,150692104.8370875,35.2183,129.0858
4880,부산광역시,금정구,부곡동 ,9-21,태창빌라맨션,부산광역시 금정구 부곡동 9-21 태창빌라맨션,64.61,3,1984,2017,11,116026252.65900552,35.243,129.0968
4881,부산광역시,금정구,부곡동 ,958,늘푸른아파트,부산광역시 금정구 부곡동 958 늘푸른아파트,45.72,7,1991,2017,11,111947027.73744643,35.2226,129.0965
4882,부산광역시,금정구,부곡동 ,962,뉴그린아파트,부산광역시 금정구 부곡동 962 뉴그린아파트,54.9,8,1990,2017,11,168317546.5706457,35.2196,129.0956
4883,부산광역시,금정구,부곡동 ,14-6,송림맨션,부산광역시 금정구 부곡동 14-6 송림맨션,49.05,4,1984,2017,11,88299879.62009287,35.241,129.096
4884,부산광역시,금정구,서동 ,40-13,정원맨션,부산광역시 금정구 서동 40-13 정원맨션,53.64,3,1983,2017,11,93244171.11874104,35.2197,129.1076
4885,부산광역시,금정구,장전동 ,501-76,금강그린빌라,부산광역시 금정구 장전동 501-76 금강그린빌라,156.15,1,1993,2017,11,237000913.90441072,35.2297,129.0774
4886,부산광역시,금정구,장전동 ,602-3,백리명가에덴,부산광역시 금정구 장전동 602-3 백리명가에덴,64.51,15,2015,2017,11,283035328.3601296,35.2236,129.084
4887,부산광역시,금정구,장전동 ,618-1,온천화목아파트,부산광역시 금정구 장전동 618-1 온천화목아파트,61.96,14,1986,2017,11,179068907.10768926,35.2246,129.0832
4888,부산광역시,금정구,장전동 ,618-1,온천화목아파트,부산광역시 금정구 장전동 618-1 온천화목아파트,84.79,12,1986,2017,11,244830828.56955314,35.2246,129.0832
4889,부산광역시,금정구,장전동 ,618-1,온천화목아파트,부산광역시 금정구 장전동 618-1 온천화목아파트,84.79,5,1986,2017,11,242915378.15974844,35.2246,129.0832
4890,부산광역시,금정구,장전동 ,618-1,온천화목아파트,부산광역시 금정구 장전동 618-1 온천화목아파트,72.26,5,1986,2017,11,205529916.34187782,35.2246,129.0832
4891,부산광역시,금정구,장전동 ,739,금정산2차쌍용예가아파트,부산광역시 금정구 장전동 739 금정산2차쌍용예가아파트,75.98,19,2014,2017,11,483755195.5030589,35.2411,129.084
4892,부산광역시,금정구,장전동 ,75-1,동아썬빌라,부산광역시 금정구 장전동 75-1 동아썬빌라,131.83,6,1990,2017,11,253102250.42441142,35.2382,129.0792
4893,부산광역시,금정구,청룡동 ,350,경동아파트,부산광역시 금정구 청룡동 350 경동아파트,59.79,5,1997,2017,11,219132076.06012285,35.2804,129.0862
4894,부산광역시,금정구,청룡동 ,8-1,협성엠파이어,부산광역시 금정구 청룡동 8-1 협성엠파이어,78.96,26,2013,2017,11,369259005.65013456,35.2734,129.0931
4895,부산광역시,금정구,청룡동 ,8-1,협성엠파이어,부산광역시 금정구 청룡동 8-1 협성엠파이어,84.99,23,2013,2017,11,385533594.59518623,35.2734,129.0931
4896,부산광역시,금정구,청룡동 ,8-1,협성엠파이어,부산광역시 금정구 청룡동 8-1 협성엠파이어,84.99,18,2013,2017,11,380841913.6760578,35.2734,129.0931
4897,부산광역시,금정구,회동동 ,551,금성타운아파트,부산광역시 금정구 회동동 551 금성타운아파트,56.72,2,2012,2017,11,132600924.19367254,35.2251,129.1163
4898,부산광역시,남구,감만동 ,225-2,감만 현대1차아파트,부산광역시 남구 감만동 225-2 감만 현대1차아파트,59.92,23,1996,2017,11,160520633.408836,35.1119,129.0832
4899,부산광역시,남구,감만동 ,243-1,성도아파트,부산광역시 남구 감만동 243-1 성도아파트,45.59,4,1981,2017,11,51223598.22178221,35.1127,129.0856
4900,부산광역시,남구,감만동 ,73-212,감만동일스위트아파트,부산광역시 남구 감만동 73-212 감만동일스위트아파트,59.99,4,2005,2017,11,207541280.33227646,35.119,129.0828
4901,부산광역시,남구,대연동 ,1170-2,대연 대우아파트,부산광역시 남구 대연동 1170-2 대연 대우아파트,84.92,18,1996,2017,11,227510973.32112968,35.1228,129.0889
4902,부산광역시,남구,대연동 ,1170-2,대연 대우아파트,부산광역시 남구 대연동 1170-2 대연 대우아파트,59.88,4,1996,2017,11,181125920.62622344,35.1228,129.0889
4903,부산광역시,남구,대연동 ,1536-12,오양대연양지맨션,부산광역시 남구 대연동 1536-12 오양대연양지맨션,76.95,3,1984,2017,11,293807210.0440434,35.1378,129.0862
4904,부산광역시,남구,대연동 ,1604-8,동성아파트,부산광역시 남구 대연동 1604-8 동성아파트,67.93,2,1978,2017,11,198016158.55723846,35.1342,129.0818
4905,부산광역시,남구,대연동 ,1781-66,마마아파트,부산광역시 남구 대연동 1781-66 마마아파트,56.38,5,1988,2017,11,134363672.48500788,35.1379,129.0774
4906,부산광역시,남구,대연동 ,1797-8,동경리치타운,부산광역시 남구 대연동 1797-8 동경리치타운,83.26,2,2005,2017,11,254164042.994197,35.1384,129.0828
4907,부산광역시,남구,대연동 ,242-1,대우그린2차아파트,부산광역시 남구 대연동 242-1 대우그린2차아파트,131.63,6,2000,2017,11,305608801.325318,35.150999999999996,129.0897
4908,부산광역시,남구,대연동 ,245-137,신원아파트,부산광역시 남구 대연동 245-137 신원아파트,59.99,18,2000,2017,11,197336781.0220958,35.1514,129.0864
4909,부산광역시,남구,대연동 ,282-1,대연극동아파트,부산광역시 남구 대연동 282-1 대연극동아파트,59.73,4,2002,2017,11,211935269.75812113,35.1402,129.092
4910,부산광역시,남구,대연동 ,93-3,부산대연동푸르지오,부산광역시 남구 대연동 93-3 부산대연동푸르지오,29.24,9,2005,2017,11,164084416.6925236,35.1391,129.102
4911,부산광역시,남구,문현동 ,363-1,대림문현시티프라자,부산광역시 남구 문현동 363-1 대림문현시티프라자,42.5,34,1999,2017,11,167863661.0834571,35.1363,129.0705
4912,부산광역시,남구,문현동 ,390-24,문현동태영데시앙아파트,부산광역시 남구 문현동 390-24 문현동태영데시앙아파트,77.96,25,2006,2017,11,379221071.12006044,35.1404,129.0678
4913,부산광역시,남구,문현동 ,474-6,,부산광역시 남구 문현동 474-6 ,59.18,12,2015,2017,11,196203795.0170225,35.1417,129.0677
4914,부산광역시,남구,문현동 ,648-13,대성문문현3차퀸즈W,부산광역시 남구 문현동 648-13 대성문문현3차퀸즈W,41.67,6,2014,2017,11,152915080.85283244,35.1407,129.0672
4915,부산광역시,남구,용당동 ,599-1,신대연코오롱하늘채아파트,부산광역시 남구 용당동 599-1 신대연코오롱하늘채아파트,153.97,4,2007,2017,11,454732913.8617716,35.1231,129.0935
4916,부산광역시,남구,용당동 ,599-1,신대연코오롱하늘채아파트,부산광역시 남구 용당동 599-1 신대연코오롱하늘채아파트,153.97,2,2007,2017,11,439758789.72399473,35.1231,129.0935
4917,부산광역시,남구,용당동 ,599-1,신대연코오롱하늘채아파트,부산광역시 남구 용당동 599-1 신대연코오롱하늘채아파트,84.66,12,2007,2017,11,339399089.43022096,35.1231,129.0935
4918,부산광역시,남구,용호동 ,176-30,엘지메트로시티,부산광역시 남구 용호동 176-30 엘지메트로시티,103.53,12,2003,2017,11,533072082.21703863,35.1282,129.1124
4919,부산광역시,남구,용호동 ,176-30,엘지메트로시티,부산광역시 남구 용호동 176-30 엘지메트로시티,103.53,1,2003,2017,11,481110701.27973604,35.1282,129.1124
4920,부산광역시,남구,용호동 ,176-30,엘지메트로시티,부산광역시 남구 용호동 176-30 엘지메트로시티,85.0,4,2003,2017,11,431411705.7080827,35.1282,129.1124
4921,부산광역시,남구,용호동 ,176-30,엘지메트로시티,부산광역시 남구 용호동 176-30 엘지메트로시티,69.72,5,2002,2017,11,411778442.8890562,35.1282,129.1124
4922,부산광역시,남구,용호동 ,176-30,엘지메트로시티,부산광역시 남구 용호동 176-30 엘지메트로시티,144.48,20,2001,2017,11,622941496.1595111,35.1282,129.1124
4923,부산광역시,남구,용호동 ,181-1,현대비치아파트,부산광역시 남구 용호동 181-1 현대비치아파트,52.29,15,1997,2017,11,251910128.52469814,35.1261,129.1085
4924,부산광역시,남구,용호동 ,481-6,동부맨션,부산광역시 남구 용호동 481-6 동부맨션,75.77,3,1989,2017,11,133228557.82100523,35.1157,129.1087
4925,부산광역시,남구,용호동 ,524-1,금호천지맨션,부산광역시 남구 용호동 524-1 금호천지맨션,50.49,5,1990,2017,11,62637204.96354389,35.1126,129.1159
4926,부산광역시,남구,용호동 ,537-13,한진훼미리타운,부산광역시 남구 용호동 537-13 한진훼미리타운,48.72,16,1996,2017,11,117073057.1371516,35.1129,129.108
4927,부산광역시,남구,용호동 ,776-12,롯데캐슬아인스,부산광역시 남구 용호동 776-12 롯데캐슬아인스,59.93,11,2007,2017,11,234667262.20419538,35.1111,129.1146
4928,부산광역시,남구,용호동 ,776-3,벽산화이트타워,부산광역시 남구 용호동 776-3 벽산화이트타워,84.92,13,1994,2017,11,196182420.94859493,35.1107,129.1161
4929,부산광역시,남구,용호동 ,944,오륙도에스케이뷰아파트,부산광역시 남구 용호동 944 오륙도에스케이뷰아파트,123.31,2,2008,2017,11,538185470.8818688,35.1029,129.1193
4930,부산광역시,남구,용호동 ,944,오륙도에스케이뷰아파트,부산광역시 남구 용호동 944 오륙도에스케이뷰아파트,84.96,10,2008,2017,11,484784416.67525434,35.1029,129.1193
4931,부산광역시,남구,용호동 ,976,용호예가,부산광역시 남구 용호동 976 용호예가,75.0,16,2013,2017,11,328268171.5102478,35.1123,129.1096
4932,부산광역시,남구,용호동 ,976,용호예가,부산광역시 남구 용호동 976 용호예가,59.96,7,2013,2017,11,278869207.4987149,35.1123,129.1096
4933,부산광역시,남구,우암동 ,120-100,일신보라아파트,부산광역시 남구 우암동 120-100 일신보라아파트,59.96,12,1998,2017,11,187092012.1505257,35.1264,129.0788
4934,부산광역시,동구,범일동 ,62-720,한성기린프라자,부산광역시 동구 범일동 62-720 한성기린프라자,84.21,9,1997,2017,11,229906676.88712108,35.139,129.0569
4935,부산광역시,동구,범일동 ,825-7,두산위브포세이돈Ⅱ,부산광역시 동구 범일동 825-7 두산위브포세이돈Ⅱ,127.05,12,2006,2017,11,433563400.8094058,35.135999999999996,129.0639
4936,부산광역시,동구,수정동 ,1-74,,부산광역시 동구 수정동 1-74 ,49.51,3,2016,2017,11,199284970.497831,35.1304,129.0495
4937,부산광역시,동구,수정동 ,101-6,,부산광역시 동구 수정동 101-6 ,46.45,7,2016,2017,11,197619207.4064821,35.1266,129.0451
4938,부산광역시,동구,수정동 ,1010-1,태안하버빌,부산광역시 동구 수정동 1010-1 태안하버빌,82.93,5,2004,2017,11,216818398.76218975,35.1255,129.0424
4939,부산광역시,동구,수정동 ,1048-4,덕림아파트,부산광역시 동구 수정동 1048-4 덕림아파트,59.74,3,1978,2017,11,115164845.62569225,35.1259,129.03799999999998
4940,부산광역시,동구,수정동 ,1161-7,수정아파트,부산광역시 동구 수정동 1161-7 수정아파트,36.36,3,1962,2017,11,28514102.49302292,35.1279,129.0416
4941,부산광역시,동구,수정동 ,1173-3,수정아파트,부산광역시 동구 수정동 1173-3 수정아파트,36.36,1,1962,2017,11,32154575.81758976,35.1268,129.0404
4942,부산광역시,동구,수정동 ,1186-1,수정아파트,부산광역시 동구 수정동 1186-1 수정아파트,36.36,4,1962,2017,11,26988641.352887154,35.126999999999995,129.0379
4943,부산광역시,동구,수정동 ,1186-1,수정아파트,부산광역시 동구 수정동 1186-1 수정아파트,36.36,5,1962,2017,11,25760550.949210167,35.126999999999995,129.0379
4944,부산광역시,동구,좌천동 ,1168,두산위브범일뉴타운,부산광역시 동구 좌천동 1168 두산위브범일뉴타운,59.66,8,2006,2017,11,237530250.1447457,35.1318,129.0551
4945,부산광역시,동구,좌천동 ,1168,두산위브범일뉴타운,부산광역시 동구 좌천동 1168 두산위브범일뉴타운,59.66,17,2006,2017,11,241449096.65381968,35.1318,129.0551
4946,부산광역시,동구,좌천동 ,741-1,좌천시민아파트,부산광역시 동구 좌천동 741-1 좌천시민아파트,36.4,5,1962,2017,11,17205499.87187195,35.1361,129.0502
4947,부산광역시,동구,좌천동 ,741-1,좌천시민아파트,부산광역시 동구 좌천동 741-1 좌천시민아파트,36.4,1,1962,2017,11,23142183.827266693,35.1361,129.0502
4948,부산광역시,동구,좌천동 ,808,좌천동원드림타운,부산광역시 동구 좌천동 808 좌천동원드림타운,113.29,7,2002,2017,11,389272890.1815553,35.1325,129.0508
4949,부산광역시,동구,초량동 ,1155,초량동반도보라스카이뷰,부산광역시 동구 초량동 1155 초량동반도보라스카이뷰,75.59,21,2006,2017,11,333322016.044479,35.124,129.046
4950,부산광역시,부산진구,가야동 ,55,가야화신타운,부산광역시 부산진구 가야동 55 가야화신타운,59.8,5,1999,2017,11,259070135.27096236,35.1558,129.03799999999998
4951,부산광역시,부산진구,가야동 ,55,가야화신타운,부산광역시 부산진구 가야동 55 가야화신타운,84.97,7,1999,2017,11,287395135.3143314,35.1558,129.03799999999998
4952,부산광역시,부산진구,가야동 ,648,한일하나로,부산광역시 부산진구 가야동 648 한일하나로,59.88,3,1987,2017,11,151158878.91669762,35.1498,129.0259
4953,부산광역시,부산진구,개금동 ,1-7,개금우드빌,부산광역시 부산진구 개금동 1-7 개금우드빌,44.87,6,1994,2017,11,129805572.20362389,35.1628,129.0274
4954,부산광역시,부산진구,개금동 ,1-9,개금우드빌,부산광역시 부산진구 개금동 1-9 개금우드빌,56.88,13,1994,2017,11,159030295.14103448,35.1631,129.0262
4955,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,13,1988,2017,11,160119220.82224143,35.1598,129.0292
4956,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,2,1988,2017,11,155096168.94320738,35.1598,129.0292
4957,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,49.94,15,1988,2017,11,194431212.61303067,35.1598,129.0292
4958,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,11,1988,2017,11,159076352.90512908,35.1598,129.0292
4959,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,49.94,4,1988,2017,11,189874737.98555505,35.1598,129.0292
4960,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,4,1988,2017,11,156048641.75510085,35.1598,129.0292
4961,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,49.94,5,1988,2017,11,191249283.03954232,35.1598,129.0292
4962,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,49.94,11,1988,2017,11,193991768.4728936,35.1598,129.0292
4963,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,49.94,9,1988,2017,11,193647764.06804085,35.1598,129.0292
4964,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,3,1988,2017,11,155667670.12617028,35.1598,129.0292
4965,부산광역시,부산진구,개금동 ,53,개금주공아파트,부산광역시 부산진구 개금동 53 개금주공아파트,41.3,10,1988,2017,11,158586950.88950288,35.1598,129.0292
4966,부산광역시,부산진구,개금동 ,540-51,다온미즈,부산광역시 부산진구 개금동 540-51 다온미즈,21.55,5,2014,2017,11,109182249.70475972,35.1479,129.0208
4967,부산광역시,부산진구,개금동 ,566-51,개금대동아파트,부산광역시 부산진구 개금동 566-51 개금대동아파트,59.8,5,1999,2017,11,133594147.7021929,35.1436,129.0207
4968,부산광역시,부산진구,개금동 ,566-51,개금대동아파트,부산광역시 부산진구 개금동 566-51 개금대동아파트,59.8,9,1999,2017,11,134930712.23213255,35.1436,129.0207
4969,부산광역시,부산진구,개금동 ,57,우성아파트,부산광역시 부산진구 개금동 57 우성아파트,127.22,11,1989,2017,11,339759182.7058171,35.1613,129.0284
4970,부산광역시,부산진구,개금동 ,613-1,개금신양아파트,부산광역시 부산진구 개금동 613-1 개금신양아파트,54.74,5,1979,2017,11,126513572.00967586,35.149,129.0169
4971,부산광역시,부산진구,개금동 ,618-2,개금현대I아파트,부산광역시 부산진구 개금동 618-2 개금현대I아파트,84.99,2,2002,2017,11,278795411.55918825,35.1479,129.0193
4972,부산광역시,부산진구,개금동 ,618-2,개금현대I아파트,부산광역시 부산진구 개금동 618-2 개금현대I아파트,59.76,18,2002,2017,11,247889179.28629386,35.1479,129.0193
4973,부산광역시,부산진구,개금동 ,618-2,개금현대I아파트,부산광역시 부산진구 개금동 618-2 개금현대I아파트,59.76,4,2002,2017,11,240555657.67757642,35.1479,129.0193
4974,부산광역시,부산진구,개금동 ,618-2,개금현대I아파트,부산광역시 부산진구 개금동 618-2 개금현대I아파트,59.76,16,2002,2017,11,247704379.61554396,35.1479,129.0193
4975,부산광역시,부산진구,개금동 ,618-2,개금현대I아파트,부산광역시 부산진구 개금동 618-2 개금현대I아파트,59.76,5,2002,2017,11,242851919.3378992,35.1479,129.0193
4976,부산광역시,부산진구,당감동 ,123,당감동태화현대2차아파트,부산광역시 부산진구 당감동 123 당감동태화현대2차아파트,84.94,8,1996,2017,11,316946111.6823038,35.1565,129.0402
4977,부산광역시,부산진구,당감동 ,175-2,서면삼익아파트,부산광역시 부산진구 당감동 175-2 서면삼익아파트,79.93,7,1981,2017,11,258368363.0774945,35.1619,129.0389
4978,부산광역시,부산진구,당감동 ,479-8,동원아파트,부산광역시 부산진구 당감동 479-8 동원아파트,47.76,2,1981,2017,11,124692985.43085611,35.1638,129.0346
4979,부산광역시,부산진구,당감동 ,515-1,동원타워,부산광역시 부산진구 당감동 515-1 동원타워,84.36,1,1992,2017,11,179738938.95534074,35.1642,129.0324
4980,부산광역시,부산진구,당감동 ,516,주공아파트3단지,부산광역시 부산진구 당감동 516 주공아파트3단지,41.3,1,1989,2017,11,154189083.2220472,35.1611,129.0326
4981,부산광역시,부산진구,당감동 ,516,주공아파트3단지,부산광역시 부산진구 당감동 516 주공아파트3단지,41.3,4,1989,2017,11,157705029.9992472,35.1611,129.0326
4982,부산광역시,부산진구,당감동 ,516,주공아파트3단지,부산광역시 부산진구 당감동 516 주공아파트3단지,58.01,5,1989,2017,11,213701181.87813914,35.1611,129.0326
4983,부산광역시,부산진구,당감동 ,516,주공아파트3단지,부산광역시 부산진구 당감동 516 주공아파트3단지,49.94,7,1989,2017,11,198656323.5705285,35.1611,129.0326
4984,부산광역시,부산진구,당감동 ,516,주공아파트3단지,부산광역시 부산진구 당감동 516 주공아파트3단지,49.94,8,1989,2017,11,199147978.17385733,35.1611,129.0326
4985,부산광역시,부산진구,당감동 ,659-1,태우선파크맨션,부산광역시 부산진구 당감동 659-1 태우선파크맨션,126.91,5,1994,2017,11,263812247.9108895,35.1675,129.0321
4986,부산광역시,부산진구,당감동 ,659-1,태우선파크맨션,부산광역시 부산진구 당감동 659-1 태우선파크맨션,59.66,4,1994,2017,11,145846460.64197338,35.1675,129.0321
4987,부산광역시,부산진구,당감동 ,659-1,태우선파크맨션,부산광역시 부산진구 당감동 659-1 태우선파크맨션,59.66,7,1994,2017,11,148118089.636124,35.1675,129.0321
4988,부산광역시,부산진구,당감동 ,71-5,홍림로얄뷰,부산광역시 부산진구 당감동 71-5 홍림로얄뷰,67.07,9,2015,2017,11,268753958.77508223,35.1575,129.0478
4989,부산광역시,부산진구,당감동 ,768-1,백산아파트,부산광역시 부산진구 당감동 768-1 백산아파트,54.12,1,1988,2017,11,124023070.22205007,35.1699,129.0328
4990,부산광역시,부산진구,당감동 ,768-1,백산아파트,부산광역시 부산진구 당감동 768-1 백산아파트,51.32,5,1988,2017,11,122315958.65999138,35.1699,129.0328
4991,부산광역시,부산진구,당감동 ,791,국제백양아파트,부산광역시 부산진구 당감동 791 국제백양아파트,84.98,9,1995,2017,11,197445838.34258568,35.1685,129.0285
